customer_id,persona,upi_monthly_inflow_avg,upi_inflow_volatility,upi_active_days_per_month,gst_monthly_turnover,gst_filing_consistency,utility_payment_regularity,utility_avg_delay_days,telecom_recharge_frequency,telecom_recharge_consistency,ecommerce_txn_frequency,ecommerce_return_rate,mobility_active_days,mobility_distance_trend,existing_bureau_flag,existing_bureau_score_partial,months_of_data_available,num_sources_available,default_label
7daba465-9cfa-4f29-a996-811bca14bffb,First-time Borrower,48410.08,0.2256,20,,,0.6993,11.79,,,,,,,True,604.0,22,2,1
4d60ec05-5fdc-4dd4-92fd-13eaa07ba26e,First-time Borrower,80433.77,0.1287,23,,,0.6531,6.99,,,7.96,0.1406,,,True,686.0,27,3,0
6a6f15dd-ca48-4181-96fc-93eae3762dd4,First-time Borrower,71643.91,0.1688,23,,,0.8667,8.07,2.82,0.7958,6.8,0.1557,,,True,677.0,22,4,0
f43d38ad-b400-4492-a142-550321472748,Gig Worker,38834.36,0.4588,24,,,,,2.19,0.7597,,,24.15,0.1204,False,,18,3,0
a3e222f9-1216-40eb-907c-71b5fc6b957e,Informal/Rural Worker,24766.01,0.3701,15,,,0.7992,4.5,3.01,0.6512,,,,,False,,23,3,0
64a84c6a-66cb-416b-97c8-83bb7a8e2b44,Informal/Rural Worker,13185.7,0.5149,11,,,,,1.37,0.5531,,,,,False,,13,2,0
a3dc2b91-f728-4ba0-893b-f3ab567d7b2a,Small Merchant,155691.86,0.323,26,368321.19,0.8619,0.8539,3.82,,,8.37,0.1348,,,False,,20,4,0
3482f8d2-df67-496e-a5b3-a9efddab8971,First-time Borrower,76201.08,0.1297,26,,,0.7346,9.45,2.57,0.8218,4.57,0.1273,,,True,662.0,24,4,0
8692f1cb-4c48-471c-9199-58e5cdb3e806,First-time Borrower,41799.52,0.2409,17,,,0.6493,10.76,2.1,0.6482,,,,,True,620.0,17,3,0
39e84791-a74e-44bf-b687-a3565d81ecf4,First-time Borrower,56398.31,0.2393,15,,,0.7264,10.74,,,,,,,True,634.0,12,2,1
b3c470ab-1fc4-4ce6-abed-648e91e7f3b4,Informal/Rural Worker,22010.91,0.4374,16,,,0.7433,7.36,2.65,0.7281,,,,,False,,19,3,0
29e7630e-2fdc-4510-9af9-6c93b9cc275f,Informal/Rural Worker,20569.2,0.437,14,,,0.6618,8.12,2.23,0.566,,,,,False,,18,3,0
7098db6a-9f7b-479d-b043-9c5e23ff05ff,First-time Borrower,45037.88,0.187,17,,,0.48,15.87,,,,,,,True,525.0,8,2,1
f53a76b9-b689-439a-8b8c-96e2298b2206,Informal/Rural Worker,22595.56,0.3677,21,,,0.7753,5.6,2.74,0.7643,,,,,False,,23,3,0
67c67732-e2be-4fd4-954c-7ecb94056995,Informal/Rural Worker,22380.92,0.5117,12,,,0.5671,9.67,1.44,0.4336,,,,,False,,11,3,0
9b906a2b-4aaa-484b-89f9-91930fac9515,First-time Borrower,58618.58,0.2282,20,,,0.7117,11.83,,,5.96,0.187,,,True,620.0,12,3,0
fc0524d9-066d-4c54-a01e-e5e78c96bc88,Informal/Rural Worker,16391.09,0.5473,10,,,0.3983,13.84,2.41,0.5631,,,,,False,,15,3,1
dd3df64e-f341-450a-b12c-a2d1c12783a9,Small Merchant,163927.39,0.2971,25,310116.55,0.7774,0.6505,5.1,,,7.4,0.1182,,,True,643.0,20,4,0
b855f8e0-c0f7-4737-8d02-3b2c68053a3c,Gig Worker,33892.7,0.3803,20,,,,,2.13,0.8041,5.65,0.1285,22.94,0.0558,False,,16,4,1
d14a7d62-d489-4260-8b48-b8c6094438f4,Informal/Rural Worker,19328.94,0.5247,16,,,0.6929,8.19,,,,,,,False,,22,2,0
8a9ac403-82aa-4588-822c-32a0063e403d,Gig Worker,47074.5,0.3096,25,,,0.8506,5.36,,,8.63,0.0766,22.7,0.1524,False,,21,4,0
8d01266a-590c-4dbb-9bc4-7b84918a4910,Informal/Rural Worker,29848.84,0.4393,18,,,0.7884,2.35,2.88,0.8686,,,,,False,,31,3,0
e40a1a6b-d491-4453-aa02-05321100811a,First-time Borrower,56192.84,0.1701,20,,,0.6829,6.74,,,6.34,0.172,,,True,671.0,22,3,0
ed5e3459-98bb-47dc-98c9-6ddcfb11f927,Informal/Rural Worker,12278.19,0.6122,8,,,0.6084,14.53,1.06,0.4963,,,,,False,,5,3,1
d9fd679c-e1b2-4abc-b7e7-2d7a734ff808,Informal/Rural Worker,27013.06,0.2826,16,,,0.8425,2.97,2.63,0.8105,,,,,False,,32,3,0
a0d9bfb4-2e0d-412a-ace9-082ff39fd048,Informal/Rural Worker,25757.73,0.3151,15,,,0.8077,5.08,3.59,0.7645,,,,,False,,25,3,0
da7a5e15-4a4b-47ef-b402-718cd5deb0d0,First-time Borrower,31618.34,0.2664,16,,,0.6042,12.01,,,5.06,0.2086,,,True,631.0,13,3,1
82ccf102-5e3c-4d30-8688-f1258fab5412,Gig Worker,31978.25,0.3918,23,,,0.7794,11.71,1.68,0.4865,,,18.74,-0.1705,False,,16,4,0
732391b7-c64f-492a-9273-d0e65e785dbf,Small Merchant,181814.88,0.2742,26,337968.12,0.8071,0.6855,6.49,,,7.41,0.1079,20.12,0.2722,False,,22,5,0
cb0d0749-0020-4245-80b2-f361026e258a,First-time Borrower,51579.73,0.2725,18,,,0.6774,9.62,1.64,0.5425,4.13,0.2619,,,True,581.0,14,4,0
126757ae-9c46-4572-8b17-0dce629dd8c4,First-time Borrower,68239.69,0.1524,20,,,0.8286,11.25,2.74,0.6303,,,,,False,,24,3,0
5a409d42-d866-4965-97d0-7fd30431c2b9,First-time Borrower,79589.22,0.1176,23,,,0.824,2.11,,,7.92,0.1027,22.67,0.0861,True,764.0,26,4,0
e7d101f9-3290-4418-987c-84162ace6781,Small Merchant,135020.85,0.3464,23,281235.22,0.6367,0.6763,8.89,2.72,0.8466,6.71,0.1869,,,False,,22,5,0
07096d39-c053-40bd-84be-e4b97b68d571,Gig Worker,41170.67,0.3237,25,,,,,2.77,0.8189,7.7,0.1539,23.57,0.1426,True,621.0,21,4,1
116b6509-dd49-4459-97a1-b54862c55265,Gig Worker,43114.12,0.3657,24,,,,,3.6,0.8555,,,25.34,0.0434,False,,24,3,0
4dd232d8-2c0f-4cbd-92f0-80ae5b66c503,Informal/Rural Worker,20924.44,0.405,16,,,0.6833,8.1,2.16,0.7516,,,,,False,,21,3,0
915605a4-9e43-4b85-9afc-ab9ca00a4068,Informal/Rural Worker,26869.51,0.4428,18,,,0.7471,4.95,3.09,0.7917,,,,,False,,23,3,0
72077d80-8de5-4955-a41c-49c4443a7366,First-time Borrower,65327.5,0.1824,20,,,0.689,4.72,2.4,0.7797,,,,,True,676.0,22,3,0
799d83dd-9d69-4cec-bc31-a8cb69c68086,Informal/Rural Worker,11887.38,0.7317,9,,,0.4865,16.65,,,,,,,False,,7,2,1
94c4917b-97f4-4085-8ff0-4cc71c49b0dc,First-time Borrower,59554.51,0.1814,23,,,0.6326,11.04,,,,,19.48,0.0626,True,666.0,21,3,0
03925ec1-ba82-43b7-83e6-ac74f5208341,Informal/Rural Worker,26633.48,0.5691,16,,,0.7216,12.11,1.68,0.6112,,,,,False,,17,3,0
634b8855-199d-4aff-9da6-fe681c4d6e7b,Small Merchant,79621.98,0.5586,21,187441.87,0.6253,0.6038,12.58,,,5.24,0.2267,14.69,-0.004,False,,16,5,1
14d7427e-e3ca-4059-b3a7-9e25b20b2338,First-time Borrower,30288.89,0.2836,10,,,0.4327,17.75,,,,,,,True,483.0,8,2,0
d962ee37-893f-4b32-a64f-121ad68a1fef,Informal/Rural Worker,19517.95,0.4894,10,,,0.6485,9.45,2.05,0.698,,,,,False,,15,3,0
aee28112-3e7a-4e1e-b531-ed90763b50eb,Small Merchant,104714.94,0.3711,25,222271.39,0.6073,0.7069,8.29,2.79,0.6913,6.41,0.194,18.53,-0.0553,False,,16,6,0
72fab4b2-feec-4d21-a4b4-159d97ff0398,Informal/Rural Worker,18973.26,0.4194,12,,,0.6561,8.77,2.13,0.677,,,,,False,,17,3,0
043516ba-e4f4-4d4a-9b64-1068c0df6df7,First-time Borrower,70527.9,0.2143,21,,,0.6838,6.61,,,,,,,True,698.0,23,2,0
fa0b95cc-a7f4-4141-b82c-68bf1b390ddc,Gig Worker,52226.74,0.2861,25,,,,,3.26,0.9037,,,27.54,0.0339,False,,32,3,0
146a04b6-d3d1-4fa0-b79e-18c4cad5f889,Gig Worker,35552.72,0.3641,20,,,,,,,,,17.21,0.0732,False,,18,2,0
5912403b-0177-437c-93d0-c6919b1fe2c2,First-time Borrower,35116.76,0.2797,15,,,0.6725,13.76,,,2.54,0.184,,,True,550.0,11,3,0
384362c6-ed7c-4f21-9d68-4f19022db228,Gig Worker,46674.57,0.371,29,,,,,3.05,0.941,12.08,0.0614,26.18,0.2013,False,,27,4,0
fd16403f-ad8b-4047-8b2c-a77dbac1dbb6,Informal/Rural Worker,13934.01,0.5786,10,,,0.5286,13.51,1.34,0.4035,,,,,True,503.0,7,3,1
33fd076a-7f9e-4273-b974-0dea2a008ac0,First-time Borrower,57598.55,0.2229,19,,,0.7304,8.07,,,,,,,False,,19,2,0
c0202ac0-9651-45c0-86e0-730afac9c1bb,First-time Borrower,41821.76,0.2568,17,,,0.5951,13.58,1.26,0.3759,,,,,True,594.0,14,3,0
a64f1e77-d72f-47a1-a723-37c31bb90c0d,Gig Worker,50248.21,0.3698,21,,,,,2.62,0.8096,5.93,0.0967,23.06,0.1701,True,734.0,31,4,0
6c3d44ab-3bd0-41e2-b47f-a389fbfe43a8,Informal/Rural Worker,21905.29,0.4823,14,,,0.6855,9.61,,,,,,,False,,18,2,0
2152cf15-be14-4bc1-a852-46eaef72955a,Gig Worker,25485.01,0.4629,18,,,,,1.89,0.5927,3.26,0.2472,12.06,-0.0649,True,479.0,9,4,0
18d9436a-b161-4084-8c8c-2725b7a33117,Gig Worker,34556.9,0.3996,22,,,,,2.77,0.7324,,,17.19,0.0218,False,,19,3,0
daf29a15-34b9-4028-894f-e8c81fa52aa1,Gig Worker,36551.55,0.5237,18,,,,,2.14,0.5417,,,20.31,0.0578,False,,14,3,0
5501dd9c-fff5-4813-a240-7040ae3598ef,First-time Borrower,68517.7,0.1174,24,,,0.81,5.47,3.13,0.8149,,,,,True,743.0,16,3,0
24bd7488-f79b-4d14-abb1-4bf263b6d190,Informal/Rural Worker,30080.34,0.3747,20,,,0.7905,6.98,3.22,0.8246,,,,,False,,25,3,0
bed93c7e-4401-4698-9a9d-0064167d4eaf,Small Merchant,132691.13,0.3414,25,323343.29,0.6145,0.8003,10.3,,,8.55,0.0944,,,True,708.0,26,4,0
f7d1ce4e-e153-4a5a-a4bf-a92e95212332,Informal/Rural Worker,17042.35,0.4754,9,,,0.4958,13.61,2.3,0.5348,,,,,False,,13,3,0
c0a70ce9-da07-4c33-a263-f42bf1ddd679,Informal/Rural Worker,34053.19,0.3935,21,,,0.9159,4.44,3.25,0.888,,,,,False,,30,3,0
6453fb0d-47f6-4569-8cc8-892436ad0a42,Informal/Rural Worker,22231.23,0.2114,15,,,0.7908,6.31,2.15,0.7317,,,,,False,,27,3,0
cbfdb72e-afbe-4add-9727-c16c5ddd8000,Informal/Rural Worker,18004.08,0.4746,13,,,0.729,10.08,1.9,0.6596,,,,,False,,16,3,0
192cdee8-75c0-40ff-8982-832209b08419,Informal/Rural Worker,26480.81,0.4113,14,,,0.6868,7.62,2.47,0.7381,,,,,False,,22,3,1
798f6b25-1b04-4045-9438-f56fff5718cb,Small Merchant,105401.96,0.373,22,307448.66,0.705,0.5903,9.74,,,4.62,0.159,18.08,-0.0268,False,,20,5,0
c0bd5de7-cd7e-4ddb-9e99-58edb7d7f90d,Small Merchant,104723.48,0.4405,25,251737.18,0.7189,0.5885,7.66,,,5.65,0.1529,18.89,0.0844,True,613.0,21,5,0
9cad69f3-f4da-41a7-9426-7b20aec755fe,Informal/Rural Worker,13580.79,0.5861,14,,,,,,,,,,,False,,10,1,1
4b459eb4-1353-4bc0-af47-baa5ff7091c8,Gig Worker,37092.41,0.4344,21,,,,,1.93,0.7277,,,21.29,-0.0226,True,556.0,14,3,0
0e1ecd07-7644-478e-a3d4-1bacaa7ecfdc,Gig Worker,24691.22,0.3086,19,,,,,2.5,0.5911,,,17.2,-0.0377,False,,15,3,0
8f9e6db2-4e97-423f-a6ee-1aa85610323f,First-time Borrower,51531.17,0.1916,19,,,0.7969,10.63,,,,,,,False,,18,2,0
c0143837-3aab-4f9e-929e-15553cfb0955,Small Merchant,102471.65,0.3523,23,234342.83,0.6645,0.6305,9.74,2.6,0.834,4.41,0.1507,,,False,,21,5,0
fd3ac38d-5076-4b31-9586-6f23fbaec46f,Small Merchant,108936.66,0.3703,22,234648.06,0.7734,0.6349,9.51,,,4.96,0.1897,,,False,,14,4,0
bf05a428-2b83-46bc-8437-e1b2cb409bf1,Gig Worker,36803.99,0.4137,22,,,,,,,,,19.61,0.0769,False,,18,2,0
9be26b2a-9c7e-4dbf-8299-450415ea4b9e,Informal/Rural Worker,29285.66,0.3056,17,,,0.8321,3.36,3.24,0.8249,,,,,False,,32,3,0
d7bb622f-6ee1-44b8-afaa-55137ad9b70a,Informal/Rural Worker,18155.78,0.4137,14,,,0.8605,6.04,3.06,0.694,,,,,False,,14,3,1
21473c48-45b1-4f59-b00e-a5c24ae81131,Small Merchant,140861.75,0.3062,22,280578.42,0.8659,0.7993,8.43,,,6.71,0.1059,,,False,,23,4,0
83533dc9-6eb1-4c7e-bd35-4412d92110f4,Small Merchant,189982.62,0.242,28,379953.97,0.8079,0.873,4.29,3.33,0.9074,8.33,0.1319,,,False,,28,5,0
3b3efe91-f933-41d9-aa56-8a167b249d73,First-time Borrower,79725.28,0.1513,21,,,0.915,3.98,,,,,,,True,744.0,27,2,0
9fe1e42f-fe0a-4183-9b33-c2c8ebe364d9,First-time Borrower,67425.56,0.0695,21,,,0.9194,0.05,2.73,0.8162,,,,,True,644.0,33,3,0
508ad5f8-06c2-4043-85d8-8845a0c545c4,Gig Worker,35221.89,0.3796,23,,,,,,,,,17.32,-0.0678,False,,18,2,0
94f4d9c6-9176-4654-aa98-90571a55fa31,Gig Worker,39083.19,0.4008,18,,,0.541,9.25,2.37,0.6865,,,19.22,-0.0054,True,627.0,18,4,0
ff03d9c8-3086-471c-9cea-fc9147c5ce62,First-time Borrower,65039.44,0.1202,19,,,0.6715,6.81,,,6.37,0.1488,,,True,644.0,25,3,0
f20fdc8b-751f-4eec-ade2-0bcf64fa8be7,First-time Borrower,48680.04,0.1656,15,,,0.7272,13.65,1.78,0.6795,,,,,False,,13,3,0
493738b2-6dd4-486d-b016-83f86d45918f,Informal/Rural Worker,12187.89,0.5609,15,,,0.5381,13.19,1.87,0.4885,,,,,False,,9,3,1
57f1d75c-a3b4-48db-8fe9-7df48599537a,Informal/Rural Worker,9671.57,0.6332,13,,,0.4923,13.1,1.35,0.4578,,,,,False,,10,3,0
3b4ae0d3-e4db-487e-8b74-587e92425a87,Informal/Rural Worker,25117.87,0.4686,16,,,0.7635,4.18,2.89,0.8016,,,,,False,,23,3,1
6a653580-dd2e-4ce4-817f-e6e6ced3f8ca,First-time Borrower,57830.68,0.2321,17,,,0.5165,12.4,,,,,,,True,541.0,16,2,1
69c96296-f445-4b1c-85fe-79567ac73a24,Informal/Rural Worker,26276.08,0.4071,19,,,0.848,0.0,2.56,0.8273,,,,,False,,26,3,0
1a90970a-8741-43a1-ab97-b44caca01114,Gig Worker,38987.68,0.4551,22,,,,,2.76,0.6956,,,20.92,0.0511,False,,19,3,0
7baea337-0400-4210-b213-0821b5fe497f,Small Merchant,72247.46,0.4186,23,142439.86,0.5714,0.4551,11.05,,,,,,,False,,15,3,0
340831ac-5856-44c9-8279-4c65c5769bbd,Gig Worker,43976.93,0.3086,29,,,0.9238,3.05,3.37,0.9116,8.66,0.0797,28.37,0.1206,False,,32,5,0
68843518-7365-4720-8221-b553168b15a3,Informal/Rural Worker,28483.33,0.3567,16,,,0.9859,4.14,2.86,0.7927,,,,,False,,28,3,0
2f3df223-bcc1-4f00-bb1c-3e99b8c45e68,First-time Borrower,75860.67,0.0834,23,,,0.8627,4.08,,,,,,,False,,30,2,0
461d4a6d-dd5a-486b-a630-28ef3414851d,Small Merchant,202505.93,0.1957,30,380502.33,0.9466,0.8464,2.2,3.01,0.904,8.21,0.0875,,,True,780.0,33,5,0
558dd69b-37cd-48c4-8c5b-e2c3d0fdcf15,First-time Borrower,46661.13,0.2704,15,,,0.5893,11.38,,,,,,,True,474.0,9,2,0
ae3dc655-e137-4ef5-a490-25c11bad49ec,Informal/Rural Worker,28432.15,0.3727,15,,,0.8635,5.79,2.61,0.7402,,,,,False,,23,3,1
e2bb1abc-3330-4c11-9f28-abfd77a7c5d5,Small Merchant,178260.46,0.2269,25,344496.65,0.9174,0.7969,1.86,,,6.59,0.0829,,,False,,24,4,0
e86d42a9-66bb-4f00-8a03-89eadbf407e4,Gig Worker,37394.04,0.4169,26,,,0.7892,10.83,2.46,0.6252,6.21,0.1492,19.21,0.0371,False,,21,5,0
9e2eeedd-d856-4d4c-b4e8-31ebaaba1202,First-time Borrower,72094.63,0.2037,26,,,0.7872,8.84,2.36,0.7388,,,,,True,648.0,26,3,0
e511bb92-1119-4ac4-ae16-57398c73b8f7,Gig Worker,37154.76,0.3603,24,,,0.4799,9.37,1.69,0.5704,,,,,False,,13,3,0
fb58c495-f5fe-4a29-9eb9-f2ebb23e5a20,First-time Borrower,74874.52,0.1979,21,,,0.6579,7.45,2.91,0.7245,,,,,True,744.0,23,3,0
50be17f9-d63b-4cfa-b800-38f231337e52,First-time Borrower,82731.19,0.061,24,,,0.8909,0.4,,,10.63,0.1014,,,False,,27,3,0
fb4ceb70-c823-4fc1-b495-e8cd0a407c35,First-time Borrower,50015.13,0.2723,20,,,,,,,,,,,True,583.0,15,1,0
0257127d-c104-4a62-b2f5-14b11f31e0c5,Small Merchant,61534.79,0.4725,20,123092.2,0.6141,0.57,15.58,1.86,0.4974,4.1,0.2535,15.96,-0.1714,False,,20,6,0
7736796e-26cd-4be4-aa50-754dff4d9fc1,Small Merchant,84257.58,0.3582,23,202878.21,0.6754,0.681,9.01,2.23,0.6366,3.56,0.2056,,,False,,15,5,1
a8b02271-c72f-431b-a639-964e003685d6,Gig Worker,33868.4,0.371,23,,,,,2.03,0.6745,,,22.25,0.1551,False,,20,3,0
726c556c-4a2a-4fc9-8bc7-7cad7f18ce69,Informal/Rural Worker,20139.11,0.4965,16,,,0.7222,9.19,2.04,0.8,,,,,False,,18,3,1
fe3a6433-262b-4db8-8e39-3dad07594950,First-time Borrower,62946.19,0.2986,22,,,0.7727,5.2,,,,,,,True,678.0,24,2,1
81c0d812-75ac-4663-905f-680004acd3c5,Informal/Rural Worker,13270.44,0.452,12,,,0.4607,12.3,1.08,0.5641,,,,,False,,11,3,0
0ad1a83b-d32c-4a64-9edb-cd3335f718ea,Small Merchant,176461.5,0.158,25,383422.69,0.954,0.8877,3.74,2.74,0.8066,8.3,0.0701,,,False,,25,5,0
68a649d5-f575-4aef-b2ec-8bc1e049891f,Informal/Rural Worker,20551.51,0.341,19,,,0.5737,6.87,1.93,0.6492,,,,,False,,18,3,0
df7198aa-f9fd-4f74-86fd-ccb4f9d039b1,Gig Worker,38628.49,0.3805,27,,,,,2.86,0.7647,,,20.26,0.1621,False,,23,3,0
4c7eb9a9-f548-48a0-a24d-92d3f408bade,Small Merchant,54430.24,0.3524,21,142413.22,0.4627,0.4809,11.73,,,5.28,0.272,13.75,-0.1398,True,481.0,8,5,1
535ead88-8e02-4e00-923e-8404c2eaca08,Informal/Rural Worker,20322.75,0.5128,13,,,0.6386,10.91,2.32,0.6968,,,,,False,,18,3,0
b94502dd-0e70-4a74-a7b2-6d78af1a7948,First-time Borrower,60096.08,0.1837,24,,,0.7866,5.14,,,6.73,0.1285,,,False,,24,3,0
3652aded-31a8-4d3d-9de9-9be47cc085ab,First-time Borrower,50532.12,0.2761,17,,,0.6293,13.07,,,5.37,0.242,,,True,611.0,19,3,0
da283b66-023b-46a9-87de-ddeea272d210,Small Merchant,116788.26,0.3755,23,241744.76,0.681,0.6355,10.1,,,,,,,False,,18,3,0
c75dff0e-ff0d-4b2b-8579-8ea92bcc3a86,First-time Borrower,41895.7,0.3216,14,,,0.5763,14.35,,,,,,,False,,16,2,0
a13576ae-4cb7-4e67-9dcb-12d712f2fc77,Gig Worker,45081.65,0.3931,28,,,,,2.9,0.7398,5.86,0.1264,21.59,0.0467,False,,26,4,0
7091b078-eb36-427b-92b4-953dbb9cb6f9,First-time Borrower,45496.67,0.2055,16,,,0.5718,10.94,1.69,0.6911,,,,,True,643.0,19,3,0
c6504f0b-88ba-4906-8e5d-a07772e26eb0,Gig Worker,25286.63,0.4326,21,,,,,1.44,0.4551,,,17.61,-0.1094,False,,9,3,0
b6d00974-f14d-4bca-a921-3c5b72af573b,Gig Worker,42429.58,0.4869,21,,,,,2.39,0.7108,5.34,0.217,20.1,0.1483,False,,19,4,0
d591eca2-a350-493e-b090-0888d6b110a3,Gig Worker,40964.08,0.2873,25,,,,,2.29,0.8207,9.45,0.1035,22.87,0.095,False,,25,4,0
a7f8941d-1835-483a-bc9d-510c102b4336,First-time Borrower,57197.21,0.2049,19,,,0.6276,8.32,,,6.38,0.1556,,,False,,17,3,0
050b03e4-5f87-4d03-9ce6-febd68674f2d,Gig Worker,44943.7,0.3504,20,,,,,2.41,0.6144,,,18.11,0.047,False,,17,3,0
c4fd9376-6954-4002-8de5-fc7e003bd8ee,Small Merchant,134084.55,0.3237,26,278188.04,0.7645,0.7525,5.89,,,7.12,0.1865,,,True,631.0,22,4,0
52e34c1d-e7e0-404f-ad75-7543b7ac07b4,Gig Worker,29404.72,0.3847,23,,,,,,,,,,,False,,22,1,0
c97624d3-e8b3-4845-a5db-5720969295e3,Informal/Rural Worker,20855.97,0.3933,15,,,0.6099,4.58,2.77,0.6877,,,,,False,,22,3,0
b130b31a-2aa9-4edb-9c14-e28e566f29c8,Informal/Rural Worker,29105.19,0.3473,17,,,0.8582,5.11,2.85,0.8213,,,,,False,,23,3,0
c4d91ed7-02fb-44b1-a617-0e61d87bec52,First-time Borrower,57565.13,0.2241,23,,,0.7035,7.87,,,7.84,0.0771,,,False,,23,3,0
df0858a5-edad-4284-9906-f3e66a6b88c3,Informal/Rural Worker,20291.27,0.5792,11,,,0.6414,10.29,2.27,0.6933,,,,,False,,18,3,0
445229e4-3c39-4565-8e98-c677d96bc6e1,Small Merchant,107403.4,0.3589,26,224912.18,0.661,0.6592,11.38,,,4.75,0.1874,19.49,-0.0455,True,588.0,15,5,0
914aab4b-b351-4fd3-8c46-c9923bb4cf6a,Gig Worker,33749.23,0.4783,20,,,,,2.63,0.7329,,,17.53,-0.0095,False,,17,3,1
054698ec-d4b7-4843-9c12-4daeb6f90f5b,Small Merchant,118792.53,0.3209,23,259669.72,0.7486,0.8761,11.14,2.74,0.7205,6.44,0.1519,,,False,,15,5,0
ad2b86f4-9747-448b-86f7-4394505c0d51,First-time Borrower,34534.25,0.2871,15,,,0.559,15.8,,,,,10.83,-0.0509,True,567.0,15,3,1
08e06e05-4708-46fd-a427-ab72fdc230a9,First-time Borrower,45291.7,0.2423,12,,,0.5626,13.04,,,3.61,0.2692,,,False,,21,3,0
64033de7-1d42-4d5a-b7ca-a4080c48d8c7,Gig Worker,34299.44,0.4142,21,,,0.5863,11.39,,,5.27,0.1889,20.52,-0.1034,False,,21,4,1
35d5349e-dcc5-4fa4-b8f8-bf60bcb288e8,Informal/Rural Worker,30986.6,0.2978,16,,,0.7749,2.47,3.24,0.904,,,,,False,,25,3,0
f5565467-1f50-4408-b99f-4c91e6f7f3c6,Informal/Rural Worker,14261.41,0.5617,11,,,0.6602,13.82,1.44,0.6709,,,,,False,,12,3,1
c5085d69-f83f-4a74-9755-8eebfb2e8096,Informal/Rural Worker,26706.25,0.3958,17,,,0.8566,4.02,3.43,0.8283,,,,,False,,24,3,0
fed1be4d-96aa-465c-8344-60c270ae28bf,Informal/Rural Worker,27158.53,0.4548,15,,,0.7777,4.22,2.43,0.6557,,,,,False,,17,3,0
8d859217-9269-45c6-9b3a-355581313822,Gig Worker,24034.39,0.3233,19,,,,,1.68,0.5729,,,15.03,-0.0431,False,,13,3,0
fb5c6a28-a793-41e1-936c-4638564a8483,First-time Borrower,63527.65,0.175,23,,,0.6951,7.45,,,,,,,True,594.0,21,2,0
8bc78290-2119-4a7f-82cf-8f576ffb7706,Gig Worker,37144.9,0.4143,23,,,,,3.04,0.766,,,23.16,0.0874,False,,26,3,0
b5107b0c-cd4e-4a7b-97f4-07dd91a6cbd7,Small Merchant,133831.19,0.2461,25,278461.79,0.7519,0.686,6.27,2.04,0.594,7.03,0.1072,,,False,,21,5,0
29a1e6ac-3614-4148-b1fd-88f4f8510262,First-time Borrower,59004.35,0.2145,18,,,0.6455,11.89,,,,,,,True,523.0,22,2,0
cc24eacc-00d3-4e22-8b11-338f6f32fd37,Small Merchant,91574.11,0.2864,22,216181.0,0.6316,0.6703,11.12,,,4.52,0.1826,,,False,,16,4,0
e019db75-00a1-48c8-b300-55f25a535511,First-time Borrower,48117.09,0.2382,20,,,0.7041,13.96,2.56,0.6692,,,,,False,,18,3,0
1d198a6c-d609-4412-9a7d-7e8b692fd8fe,Informal/Rural Worker,8544.36,0.5642,9,,,0.4354,12.52,1.39,0.4542,,,,,False,,10,3,0
4fbc6f55-a57b-4261-b696-d747693fe5d8,Informal/Rural Worker,11671.5,0.5261,12,,,0.582,15.55,1.92,0.594,,,,,False,,14,3,0
334f76d8-5593-4ecf-b830-3c3f94ca4b37,First-time Borrower,74201.86,0.1766,26,,,0.8854,0.0,,,,,,,True,716.0,21,2,0
8455e024-5c82-4230-a4c3-60badffb3d8c,First-time Borrower,57935.79,0.256,21,,,,,,,5.66,0.1824,,,True,578.0,19,2,1
622e56d7-078a-48a8-9b3e-7fed8b8c680d,Small Merchant,137708.3,0.2922,24,303747.24,0.8621,0.5897,11.74,2.13,0.8156,,,19.21,0.1035,False,,22,5,0
1b9bc1aa-0c0e-451e-975c-2f59eb314274,Informal/Rural Worker,22618.24,0.3153,14,,,,,2.5,0.6229,,,,,False,,20,2,0
fad4bb82-51ef-4136-a05f-af2f3f5ce725,Gig Worker,20622.85,0.5574,20,,,,,1.67,0.5047,,,15.92,-0.1101,False,,11,3,0
64644c36-ba56-4bb0-b360-71e5e0ab5357,First-time Borrower,51131.24,0.322,17,,,0.7144,11.34,,,3.72,0.1539,,,False,,14,3,0
045e4dd9-2e55-49d0-b90e-6b475a464931,Small Merchant,159938.36,0.2651,26,320984.98,0.7882,,,,,5.8,0.1597,,,False,,25,3,0
dd1f6361-8e9b-471d-b666-73f5a48dcfcf,First-time Borrower,33531.91,0.283,16,,,,,,,3.84,0.2193,,,True,440.0,10,2,1
841b5964-1dd4-4782-b56a-d353671dac00,Small Merchant,195674.37,0.1851,30,432423.85,1.0,0.8873,1.89,,,7.61,0.1075,,,False,,28,4,0
c6995b33-2776-440c-9413-5c683f53c06a,Small Merchant,120808.83,0.3405,25,303382.79,0.7138,0.7533,8.83,,,,,,,False,,18,3,0
ce45165d-6d11-4faf-b65e-1cbc1d56358d,First-time Borrower,67769.09,0.1978,14,,,0.7233,6.76,2.54,0.7588,,,19.83,0.1223,True,662.0,17,4,0
0554d458-a0a0-4f59-a5f8-5375c5d3c3bb,Gig Worker,37453.67,0.3959,23,,,,,2.16,0.7772,,,19.48,0.1078,True,599.0,22,3,0
f79a4452-9a5c-45b6-ba90-c25161895b8b,Gig Worker,38260.24,0.3557,25,,,,,2.15,0.6359,6.59,0.1263,19.01,0.0692,False,,15,4,1
